country_name,league_name,league_id,home_team_api_id,away_team_api_id,season,date,home_team_goal,away_team_goal,home_team,away_team
Switzerland,Switzerland Super League,24558,9931,6493,2009/2010,2010-05-02 00:00:00,4,0,FC Basel,AC Bellinzona
Switzerland,Switzerland Super League,24558,10199,9930,2009/2010,2010-05-02 00:00:00,4,0,FC Luzern,FC Aarau
Switzerland,Switzerland Super League,24558,10243,10192,2009/2010,2010-05-02 00:00:00,0,2,FC Zürich,BSC Young Boys
England,England Premier League,1729,8528,8667,2009/2010,2010-05-03 00:00:00,2,2,Wigan Athletic,Hull City
England,England Premier League,1729,8655,9825,2009/2010,2010-05-03 00:00:00,2,1,Blackburn Rovers,Arsenal
Scotland,Scotland Premier League,19694,9925,8548,2009/2010,2010-05-04 00:00:00,2,1,Celtic,Rangers
Spain,Spain LIGA BBVA,21518,8305,9869,2009/2010,2010-05-04 00:00:00,1,1,Getafe CF,Real Sporting de Gijón
Spain,Spain LIGA BBVA,21518,8634,9867,2009/2010,2010-05-04 00:00:00,4,1,FC Barcelona,CD Tenerife
Spain,Spain LIGA BBVA,21518,9865,10205,2009/2010,2010-05-04 00:00:00,4,2,UD Almería,Villarreal CF
Spain,Spain LIGA BBVA,21518,10267,9868,2009/2010,2010-05-04 00:00:00,3,1,Valencia CF,Xerez Club Deportivo
England,England Premier League,1729,8456,8586,2009/2010,2010-05-05 00:00:00,0,1,Manchester City,Tottenham Hotspur
England,England Premier League,1729,9879,10194,2009/2010,2010-05-05 00:00:00,0,1,Fulham,Stoke City
France,France Ligue 1,4769,4170,9853,2009/2010,2010-05-05 00:00:00,0,1,US Boulogne Cote D'Opale,AS Saint-Étienne
France,France Ligue 1,4769,8588,9855,2009/2010,2010-05-05 00:00:00,1,1,RC Lens,Grenoble Foot 38
France,France Ligue 1,4769,8689,9829,2009/2010,2010-05-05 00:00:00,2,2,FC Lorient,AS Monaco
France,France Ligue 1,4769,9748,8583,2009/2010,2010-05-05 00:00:00,2,1,Olympique Lyonnais,AJ Auxerre
France,France Ligue 1,4769,8592,9851,2009/2010,2010-05-05 00:00:00,3,1,Olympique de Marseille,Stade Rennais FC
France,France Ligue 1,4769,8481,8682,2009/2010,2010-05-05 00:00:00,3,2,AS Nancy-Lorraine,Le Mans FC
France,France Ligue 1,4769,9831,9827,2009/2010,2010-05-05 00:00:00,1,1,OGC Nice,Girondins de Bordeaux
France,France Ligue 1,4769,9847,9873,2009/2010,2010-05-05 00:00:00,2,2,Paris Saint-Germain,Valenciennes FC
France,France Ligue 1,4769,9874,10249,2009/2010,2010-05-05 00:00:00,0,1,FC Sochaux-Montbéliard,Montpellier Hérault SC
France,France Ligue 1,4769,9941,8639,2009/2010,2010-05-05 00:00:00,0,2,Toulouse FC,LOSC Lille
Scotland,Scotland Premier League,19694,9860,9938,2009/2010,2010-05-05 00:00:00,0,0,Heart of Midlothian,Dundee United
Scotland,Scotland Premier League,19694,8485,8597,2009/2010,2010-05-05 00:00:00,1,2,Aberdeen,Kilmarnock
Scotland,Scotland Premier League,19694,8596,8467,2009/2010,2010-05-05 00:00:00,0,0,Falkirk,St. Johnstone FC
Scotland,Scotland Premier League,19694,8429,9800,2009/2010,2010-05-05 00:00:00,0,0,Hamilton Academical FC,St. Mirren
Scotland,Scotland Premier League,19694,9927,10251,2009/2010,2010-05-05 00:00:00,6,6,Motherwell,Hibernian
Spain,Spain LIGA BBVA,21518,9906,10281,2009/2010,2010-05-05 00:00:00,3,1,Atlético Madrid,Real Valladolid
Spain,Spain LIGA BBVA,21518,8696,8302,2009/2010,2010-05-05 00:00:00,1,5,Racing Santander,Sevilla FC
Spain,Spain LIGA BBVA,21518,8394,8558,2009/2010,2010-05-05 00:00:00,1,0,Real Zaragoza,RCD Espanyol
Spain,Spain LIGA BBVA,21518,8371,9783,2009/2010,2010-05-05 00:00:00,3,1,CA Osasuna,RC Deportivo de La Coruña
Spain,Spain LIGA BBVA,21518,8661,8633,2009/2010,2010-05-05 00:00:00,1,4,RCD Mallorca,Real Madrid CF
Spain,Spain LIGA BBVA,21518,8315,9864,2009/2010,2010-05-05 00:00:00,1,1,Athletic Club de Bilbao,Málaga CF
Switzerland,Switzerland Super League,24558,9930,9931,2009/2010,2010-05-05 00:00:00,0,3,FC Aarau,FC Basel
Switzerland,Switzerland Super League,24558,10192,10190,2009/2010,2010-05-05 00:00:00,2,1,BSC Young Boys,FC St. Gallen
Poland,Poland Ekstraklasa,15722,8322,8569,2009/2010,2010-05-06 00:00:00,2,1,Arka Gdynia,GKS Bełchatów
Switzerland,Switzerland Super League,24558,6493,10199,2009/2010,2010-05-06 00:00:00,0,0,AC Bellinzona,FC Luzern
Switzerland,Switzerland Super League,24558,9956,10243,2009/2010,2010-05-06 00:00:00,4,0,Grasshopper Club Zürich,FC Zürich
Switzerland,Switzerland Super League,24558,7955,10179,2009/2010,2010-05-06 00:00:00,4,1,Neuchâtel Xamax,FC Sion
Poland,Poland Ekstraklasa,15722,2186,2183,2009/2010,2010-05-07 00:00:00,1,2,Cracovia,P. Warszawa
Poland,Poland Ekstraklasa,15722,1957,1601,2009/2010,2010-05-07 00:00:00,1,0,Jagiellonia Białystok,Ruch Chorzów
France,France Ligue 1,4769,8583,8588,2009/2010,2010-05-08 00:00:00,0,0,AJ Auxerre,RC Lens
France,France Ligue 1,4769,9827,9874,2009/2010,2010-05-08 00:00:00,2,0,Girondins de Bordeaux,FC Sochaux-Montbéliard
France,France Ligue 1,4769,9855,4170,2009/2010,2010-05-08 00:00:00,2,0,Grenoble Foot 38,US Boulogne Cote D'Opale
France,France Ligue 1,4769,8682,9847,2009/2010,2010-05-08 00:00:00,1,0,Le Mans FC,Paris Saint-Germain
France,France Ligue 1,4769,8639,8592,2009/2010,2010-05-08 00:00:00,3,2,LOSC Lille,Olympique de Marseille
France,France Ligue 1,4769,9829,8481,2009/2010,2010-05-08 00:00:00,2,1,AS Monaco,AS Nancy-Lorraine
France,France Ligue 1,4769,10249,8689,2009/2010,2010-05-08 00:00:00,2,1,Montpellier Hérault SC,FC Lorient
France,France Ligue 1,4769,9851,9831,2009/2010,2010-05-08 00:00:00,2,2,Stade Rennais FC,OGC Nice
France,France Ligue 1,4769,9853,9941,2009/2010,2010-05-08 00:00:00,0,1,AS Saint-Étienne,Toulouse FC
France,France Ligue 1,4769,9873,9748,2009/2010,2010-05-08 00:00:00,2,2,Valenciennes FC,Olympique Lyonnais
Germany,Germany 1. Bundesliga,7809,8697,9790,2009/2010,2010-05-08 00:00:00,1,1,SV Werder Bremen,Hamburger SV
Germany,Germany 1. Bundesliga,7809,8177,9823,2009/2010,2010-05-08 00:00:00,1,3,Hertha BSC Berlin,FC Bayern Munich
Germany,Germany 1. Bundesliga,7809,8721,9810,2009/2010,2010-05-08 00:00:00,3,1,VfL Wolfsburg,Eintracht Frankfurt
Germany,Germany 1. Bundesliga,7809,8358,9789,2009/2010,2010-05-08 00:00:00,3,1,SC Freiburg,Borussia Dortmund
Germany,Germany 1. Bundesliga,7809,8165,8722,2009/2010,2010-05-08 00:00:00,1,0,1. FC Nürnberg,1. FC Köln
Germany,Germany 1. Bundesliga,7809,9911,9904,2009/2010,2010-05-08 00:00:00,0,3,VfL Bochum,Hannover 96
Germany,Germany 1. Bundesliga,7809,9905,10189,2009/2010,2010-05-08 00:00:00,0,0,1. FSV Mainz 05,FC Schalke 04
Germany,Germany 1. Bundesliga,7809,9788,8178,2009/2010,2010-05-08 00:00:00,1,1,Borussia Mönchengladbach,Bayer 04 Leverkusen
Germany,Germany 1. Bundesliga,7809,8226,10269,2009/2010,2010-05-08 00:00:00,1,1,TSG 1899 Hoffenheim,VfB Stuttgart
Poland,Poland Ekstraklasa,15722,8673,10265,2009/2010,2010-05-08 00:00:00,0,3,Legia Warszawa,Wisła Kraków
Poland,Poland Ekstraklasa,15722,2182,8031,2009/2010,2010-05-08 00:00:00,3,0,Lech Poznań,Polonia Bytom
Poland,Poland Ekstraklasa,15722,8245,8030,2009/2010,2010-05-08 00:00:00,1,0,Korona Kielce,Lechia Gdańsk
Poland,Poland Ekstraklasa,15722,8028,8025,2009/2010,2010-05-08 00:00:00,2,2,Piast Gliwice,Śląsk Wrocław
Poland,Poland Ekstraklasa,15722,8021,8242,2009/2010,2010-05-08 00:00:00,2,1,Zagłębie Lubin,Odra Wodzisław
Portugal,Portugal Liga ZON Sagres,17642,6421,9768,2009/2010,2010-05-08 00:00:00,1,2,Leixões SC,Sporting CP
Portugal,Portugal Liga ZON Sagres,17642,9771,9773,2009/2010,2010-05-08 00:00:00,1,4,"União de Leiria, SAD",FC Porto
Portugal,Portugal Liga ZON Sagres,17642,10238,9807,2009/2010,2010-05-08 00:00:00,1,2,Vitória Setúbal,CF Os Belenenses
Scotland,Scotland Premier League,19694,8597,8596,2009/2010,2010-05-08 00:00:00,0,0,Kilmarnock,Falkirk
Scotland,Scotland Premier League,19694,8467,8429,2009/2010,2010-05-08 00:00:00,2,3,St. Johnstone FC,Hamilton Academical FC
Scotland,Scotland Premier League,19694,9800,8485,2009/2010,2010-05-08 00:00:00,0,1,St. Mirren,Aberdeen
Spain,Spain LIGA BBVA,21518,8305,9864,2009/2010,2010-05-08 00:00:00,2,1,Getafe CF,Málaga CF
Spain,Spain LIGA BBVA,21518,9869,9906,2009/2010,2010-05-08 00:00:00,1,1,Real Sporting de Gijón,Atlético Madrid
Spain,Spain LIGA BBVA,21518,10281,8696,2009/2010,2010-05-08 00:00:00,2,1,Real Valladolid,Racing Santander
Spain,Spain LIGA BBVA,21518,8302,8634,2009/2010,2010-05-08 00:00:00,2,3,Sevilla FC,FC Barcelona
Spain,Spain LIGA BBVA,21518,9867,9865,2009/2010,2010-05-08 00:00:00,2,2,CD Tenerife,UD Almería
Spain,Spain LIGA BBVA,21518,10205,10267,2009/2010,2010-05-08 00:00:00,2,0,Villarreal CF,Valencia CF
Spain,Spain LIGA BBVA,21518,9868,8394,2009/2010,2010-05-08 00:00:00,3,2,Xerez Club Deportivo,Real Zaragoza
Spain,Spain LIGA BBVA,21518,8558,8371,2009/2010,2010-05-08 00:00:00,2,1,RCD Espanyol,CA Osasuna
Spain,Spain LIGA BBVA,21518,9783,8661,2009/2010,2010-05-08 00:00:00,1,0,RC Deportivo de La Coruña,RCD Mallorca
Spain,Spain LIGA BBVA,21518,8633,8315,2009/2010,2010-05-08 00:00:00,5,1,Real Madrid CF,Athletic Club de Bilbao
England,England Premier League,1729,8602,8472,2009/2010,2010-05-09 00:00:00,2,1,Wolverhampton Wanderers,Sunderland
England,England Premier League,1729,8668,8462,2009/2010,2010-05-09 00:00:00,1,0,Everton,Portsmouth
England,England Premier League,1729,8455,8528,2009/2010,2010-05-09 00:00:00,8,0,Chelsea,Wigan Athletic
England,England Premier League,1729,8191,8586,2009/2010,2010-05-09 00:00:00,4,2,Burnley,Tottenham Hotspur
England,England Premier League,1729,8559,8658,2009/2010,2010-05-09 00:00:00,2,1,Bolton Wanderers,Birmingham City
England,England Premier League,1729,10252,8655,2009/2010,2010-05-09 00:00:00,0,1,Aston Villa,Blackburn Rovers
England,England Premier League,1729,9825,9879,2009/2010,2010-05-09 00:00:00,4,0,Arsenal,Fulham
England,England Premier League,1729,10260,10194,2009/2010,2010-05-09 00:00:00,4,0,Manchester United,Stoke City
England,England Premier League,1729,8654,8456,2009/2010,2010-05-09 00:00:00,1,1,West Ham United,Manchester City
England,England Premier League,1729,8667,8650,2009/2010,2010-05-09 00:00:00,0,0,Hull City,Liverpool
Italy,Italy Serie A,10257,9875,8524,2009/2010,2010-05-09 00:00:00,2,0,Napoli,Atalanta
Italy,Italy Serie A,10257,8600,9976,2009/2010,2010-05-09 00:00:00,3,3,Udinese,Bari
Italy,Italy Serie A,10257,8686,8529,2009/2010,2010-05-09 00:00:00,2,1,Roma,Cagliari
Italy,Italy Serie A,10257,9857,8530,2009/2010,2010-05-09 00:00:00,1,1,Bologna,Catania
Italy,Italy Serie A,10257,8636,8533,2009/2010,2010-05-09 00:00:00,4,3,Inter,Chievo Verona
Italy,Italy Serie A,10257,8537,8543,2009/2010,2010-05-09 00:00:00,1,2,Livorno,Lazio
Italy,Italy Serie A,10257,10233,8564,2009/2010,2010-05-09 00:00:00,1,0,Genoa,Milan
Italy,Italy Serie A,10257,9885,10167,2009/2010,2010-05-09 00:00:00,2,3,Juventus,Parma
Italy,Italy Serie A,10257,8540,9882,2009/2010,2010-05-09 00:00:00,1,1,Palermo,Sampdoria
Italy,Italy Serie A,10257,8535,8551,2009/2010,2010-05-09 00:00:00,1,1,Fiorentina,Siena
Portugal,Portugal Liga ZON Sagres,17642,10214,10264,2009/2010,2010-05-09 00:00:00,1,1,CD Nacional,SC Braga
Portugal,Portugal Liga ZON Sagres,17642,9809,10215,2009/2010,2010-05-09 00:00:00,0,1,Naval 1° de Maio,Académica de Coimbra
Portugal,Portugal Liga ZON Sagres,17642,6403,2033,2009/2010,2010-05-09 00:00:00,2,2,FC Paços de Ferreira,S.C. Olhanense
Portugal,Portugal Liga ZON Sagres,17642,7844,10212,2009/2010,2010-05-09 00:00:00,1,2,Vitória Guimarães,CS Marítimo
Portugal,Portugal Liga ZON Sagres,17642,9772,7841,2009/2010,2010-05-09 00:00:00,2,1,SL Benfica,Rio Ave FC
Scotland,Scotland Premier League,19694,9938,10251,2009/2010,2010-05-09 00:00:00,0,2,Dundee United,Hibernian
Scotland,Scotland Premier League,19694,9860,9925,2009/2010,2010-05-09 00:00:00,1,2,Heart of Midlothian,Celtic
Scotland,Scotland Premier League,19694,8548,9927,2009/2010,2010-05-09 00:00:00,3,3,Rangers,Motherwell
Poland,Poland Ekstraklasa,15722,2183,8673,2009/2010,2010-05-11 00:00:00,1,0,P. Warszawa,Legia Warszawa
Poland,Poland Ekstraklasa,15722,8242,8025,2009/2010,2010-05-11 00:00:00,2,4,Odra Wodzisław,Śląsk Wrocław
Poland,Poland Ekstraklasa,15722,8569,8030,2009/2010,2010-05-11 00:00:00,2,1,GKS Bełchatów,Lechia Gdańsk
Poland,Poland Ekstraklasa,15722,8021,8245,2009/2010,2010-05-11 00:00:00,2,2,Zagłębie Lubin,Korona Kielce
Poland,Poland Ekstraklasa,15722,1601,2182,2009/2010,2010-05-11 00:00:00,1,2,Ruch Chorzów,Lech Poznań
Poland,Poland Ekstraklasa,15722,8322,8028,2009/2010,2010-05-11 00:00:00,2,1,Arka Gdynia,Piast Gliwice
Poland,Poland Ekstraklasa,15722,1957,8031,2009/2010,2010-05-11 00:00:00,0,0,Jagiellonia Białystok,Polonia Bytom
Poland,Poland Ekstraklasa,15722,2186,10265,2009/2010,2010-05-11 00:00:00,1,1,Cracovia,Wisła Kraków
France,France Ligue 1,4769,9748,9829,2009/2010,2010-05-12 00:00:00,3,0,Olympique Lyonnais,AS Monaco
Switzerland,Switzerland Super League,24558,9930,9956,2009/2010,2010-05-13 00:00:00,1,4,FC Aarau,Grasshopper Club Zürich
Switzerland,Switzerland Super League,24558,9931,7955,2009/2010,2010-05-13 00:00:00,3,0,FC Basel,Neuchâtel Xamax
Switzerland,Switzerland Super League,24558,10199,10192,2009/2010,2010-05-13 00:00:00,5,1,FC Luzern,BSC Young Boys
Switzerland,Switzerland Super League,24558,10190,6493,2009/2010,2010-05-13 00:00:00,1,2,FC St. Gallen,AC Bellinzona
Switzerland,Switzerland Super League,24558,10243,10179,2009/2010,2010-05-13 00:00:00,2,0,FC Zürich,FC Sion
France,France Ligue 1,4769,4170,9851,2009/2010,2010-05-15 00:00:00,1,0,US Boulogne Cote D'Opale,Stade Rennais FC
France,France Ligue 1,4769,8588,9827,2009/2010,2010-05-15 00:00:00,4,3,RC Lens,Girondins de Bordeaux
France,France Ligue 1,4769,8689,8639,2009/2010,2010-05-15 00:00:00,2,1,FC Lorient,LOSC Lille
France,France Ligue 1,4769,9748,8682,2009/2010,2010-05-15 00:00:00,2,0,Olympique Lyonnais,Le Mans FC
France,France Ligue 1,4769,8592,9855,2009/2010,2010-05-15 00:00:00,2,0,Olympique de Marseille,Grenoble Foot 38
France,France Ligue 1,4769,8481,9873,2009/2010,2010-05-15 00:00:00,1,1,AS Nancy-Lorraine,Valenciennes FC
France,France Ligue 1,4769,9831,9853,2009/2010,2010-05-15 00:00:00,1,1,OGC Nice,AS Saint-Étienne
France,France Ligue 1,4769,9847,10249,2009/2010,2010-05-15 00:00:00,1,3,Paris Saint-Germain,Montpellier Hérault SC
France,France Ligue 1,4769,9874,8583,2009/2010,2010-05-15 00:00:00,1,2,FC Sochaux-Montbéliard,AJ Auxerre
France,France Ligue 1,4769,9941,9829,2009/2010,2010-05-15 00:00:00,0,0,Toulouse FC,AS Monaco
Italy,Italy Serie A,10257,8564,9885,2009/2010,2010-05-15 00:00:00,3,0,Milan,Juventus
Italy,Italy Serie A,10257,8543,8600,2009/2010,2010-05-15 00:00:00,3,1,Lazio,Udinese
Poland,Poland Ekstraklasa,15722,8031,2183,2009/2010,2010-05-15 00:00:00,1,0,Polonia Bytom,P. Warszawa
Poland,Poland Ekstraklasa,15722,10265,8242,2009/2010,2010-05-15 00:00:00,1,1,Wisła Kraków,Odra Wodzisław
Poland,Poland Ekstraklasa,15722,2182,8021,2009/2010,2010-05-15 00:00:00,2,0,Lech Poznań,Zagłębie Lubin
Poland,Poland Ekstraklasa,15722,8030,1957,2009/2010,2010-05-15 00:00:00,2,0,Lechia Gdańsk,Jagiellonia Białystok
Poland,Poland Ekstraklasa,15722,8673,8569,2009/2010,2010-05-15 00:00:00,2,2,Legia Warszawa,GKS Bełchatów
Poland,Poland Ekstraklasa,15722,8025,8322,2009/2010,2010-05-15 00:00:00,2,1,Śląsk Wrocław,Arka Gdynia
Poland,Poland Ekstraklasa,15722,8028,2186,2009/2010,2010-05-15 00:00:00,0,1,Piast Gliwice,Cracovia
Poland,Poland Ekstraklasa,15722,8245,1601,2009/2010,2010-05-15 00:00:00,3,0,Korona Kielce,Ruch Chorzów
Spain,Spain LIGA BBVA,21518,9906,8305,2009/2010,2010-05-15 00:00:00,0,3,Atlético Madrid,Getafe CF
Spain,Spain LIGA BBVA,21518,9865,8302,2009/2010,2010-05-15 00:00:00,2,3,UD Almería,Sevilla FC
Spain,Spain LIGA BBVA,21518,8394,10205,2009/2010,2010-05-15 00:00:00,3,3,Real Zaragoza,Villarreal CF
Spain,Spain LIGA BBVA,21518,8661,8558,2009/2010,2010-05-15 00:00:00,2,0,RCD Mallorca,RCD Espanyol
Spain,Spain LIGA BBVA,21518,8315,9783,2009/2010,2010-05-15 00:00:00,2,0,Athletic Club de Bilbao,RC Deportivo de La Coruña
Italy,Italy Serie A,10257,8529,9857,2009/2010,2010-05-16 00:00:00,1,1,Cagliari,Bologna
Italy,Italy Serie A,10257,9976,8535,2009/2010,2010-05-16 00:00:00,2,0,Bari,Fiorentina
Italy,Italy Serie A,10257,8530,10233,2009/2010,2010-05-16 00:00:00,1,0,Catania,Genoa
Italy,Italy Serie A,10257,8551,8636,2009/2010,2010-05-16 00:00:00,0,1,Siena,Inter
Italy,Italy Serie A,10257,10167,8537,2009/2010,2010-05-16 00:00:00,4,1,Parma,Livorno
Italy,Italy Serie A,10257,9882,9875,2009/2010,2010-05-16 00:00:00,1,0,Sampdoria,Napoli
Italy,Italy Serie A,10257,8524,8540,2009/2010,2010-05-16 00:00:00,1,2,Atalanta,Palermo
Italy,Italy Serie A,10257,8533,8686,2009/2010,2010-05-16 00:00:00,0,2,Chievo Verona,Roma
Spain,Spain LIGA BBVA,21518,8696,9869,2009/2010,2010-05-16 00:00:00,2,0,Racing Santander,Real Sporting de Gijón
Spain,Spain LIGA BBVA,21518,8634,10281,2009/2010,2010-05-16 00:00:00,4,0,FC Barcelona,Real Valladolid
Spain,Spain LIGA BBVA,21518,10267,9867,2009/2010,2010-05-16 00:00:00,1,0,Valencia CF,CD Tenerife
Spain,Spain LIGA BBVA,21518,8371,9868,2009/2010,2010-05-16 00:00:00,1,1,CA Osasuna,Xerez Club Deportivo
Spain,Spain LIGA BBVA,21518,9864,8633,2009/2010,2010-05-16 00:00:00,1,1,Málaga CF,Real Madrid CF
Switzerland,Switzerland Super League,24558,6493,9930,2009/2010,2010-05-16 00:00:00,1,2,AC Bellinzona,FC Aarau
Switzerland,Switzerland Super League,24558,9956,10199,2009/2010,2010-05-16 00:00:00,0,1,Grasshopper Club Zürich,FC Luzern
Switzerland,Switzerland Super League,24558,7955,10243,2009/2010,2010-05-16 00:00:00,3,3,Neuchâtel Xamax,FC Zürich
Switzerland,Switzerland Super League,24558,10179,10190,2009/2010,2010-05-16 00:00:00,5,1,FC Sion,FC St. Gallen
Switzerland,Switzerland Super League,24558,10192,9931,2009/2010,2010-05-16 00:00:00,0,2,BSC Young Boys,FC Basel
Switzerland,Switzerland Super League,24558,9956,7955,2010/2011,2010-07-17 00:00:00,1,1,Grasshopper Club Zürich,Neuchâtel Xamax
Switzerland,Switzerland Super League,24558,10191,10192,2010/2011,2010-07-17 00:00:00,1,1,FC Thun,BSC Young Boys
Switzerland,Switzerland Super League,24558,6493,10179,2010/2011,2010-07-18 00:00:00,0,2,AC Bellinzona,FC Sion
Switzerland,Switzerland Super League,24558,10199,10190,2010/2011,2010-07-18 00:00:00,4,0,FC Luzern,FC St. Gallen
Switzerland,Switzerland Super League,24558,9931,10243,2010/2011,2010-07-20 00:00:00,3,2,FC Basel,FC Zürich
Switzerland,Switzerland Super League,24558,10179,9931,2010/2011,2010-07-24 00:00:00,1,2,FC Sion,FC Basel
Switzerland,Switzerland Super League,24558,10192,10199,2010/2011,2010-07-24 00:00:00,1,1,BSC Young Boys,FC Luzern
Switzerland,Switzerland Super League,24558,7955,10191,2010/2011,2010-07-25 00:00:00,2,3,Neuchâtel Xamax,FC Thun
Switzerland,Switzerland Super League,24558,10190,6493,2010/2011,2010-07-25 00:00:00,3,2,FC St. Gallen,AC Bellinzona
Switzerland,Switzerland Super League,24558,10243,9956,2010/2011,2010-07-25 00:00:00,2,0,FC Zürich,Grasshopper Club Zürich
Belgium,Belgium Jupiler League,1,9985,10000,2010/2011,2010-07-30 00:00:00,1,1,Standard de Liège,SV Zulte-Waregem
Belgium,Belgium Jupiler League,1,9997,9989,2010/2011,2010-07-31 00:00:00,1,0,Sint-Truidense VV,Lierse SK
Belgium,Belgium Jupiler League,1,8571,8342,2010/2011,2010-07-31 00:00:00,1,0,KV Kortrijk,Club Brugge KV
Belgium,Belgium Jupiler League,1,8203,9994,2010/2011,2010-07-31 00:00:00,2,0,KV Mechelen,Sporting Lokeren
Belgium,Belgium Jupiler League,1,10001,9991,2010/2011,2010-07-31 00:00:00,0,1,KVC Westerlo,KAA Gent
Belgium,Belgium Jupiler League,1,8635,6351,2010/2011,2010-07-31 00:00:00,4,1,RSC Anderlecht,KAS Eupen
Switzerland,Switzerland Super League,24558,6493,10192,2010/2011,2010-07-31 00:00:00,2,1,AC Bellinzona,BSC Young Boys
Switzerland,Switzerland Super League,24558,10243,10179,2010/2011,2010-07-31 00:00:00,1,1,FC Zürich,FC Sion
Belgium,Belgium Jupiler League,1,9984,9986,2010/2011,2010-08-01 00:00:00,1,1,KSV Cercle Brugge,Sporting Charleroi
Belgium,Belgium Jupiler League,1,9987,9993,2010/2011,2010-08-01 00:00:00,2,1,KRC Genk,Beerschot AC
Switzerland,Switzerland Super League,24558,9931,10190,2010/2011,2010-08-01 00:00:00,3,0,FC Basel,FC St. Gallen
Switzerland,Switzerland Super League,24558,10199,7955,2010/2011,2010-08-01 00:00:00,4,2,FC Luzern,Neuchâtel Xamax
Switzerland,Switzerland Super League,24558,10191,9956,2010/2011,2010-08-01 00:00:00,2,2,FC Thun,Grasshopper Club Zürich
Belgium,Belgium Jupiler League,1,9989,9985,2010/2011,2010-08-06 00:00:00,1,4,Lierse SK,Standard de Liège
Netherlands,Netherlands Eredivisie,13274,9803,8611,2010/2011,2010-08-06 00:00:00,0,0,Roda JC Kerkrade,FC Twente
Poland,Poland Ekstraklasa,15722,8569,8031,2010/2011,2010-08-06 00:00:00,2,0,GKS Bełchatów,Polonia Bytom
Poland,Poland Ekstraklasa,15722,8020,2183,2010/2011,2010-08-06 00:00:00,0,2,Polonia Bytom,P. Warszawa
Belgium,Belgium Jupiler League,1,8342,9997,2010/2011,2010-08-07 00:00:00,4,1,Club Brugge KV,Sint-Truidense VV
Belgium,Belgium Jupiler League,1,10000,8203,2010/2011,2010-08-07 00:00:00,1,2,SV Zulte-Waregem,KV Mechelen
Belgium,Belgium Jupiler League,1,9986,8635,2010/2011,2010-08-07 00:00:00,0,0,Sporting Charleroi,RSC Anderlecht
Belgium,Belgium Jupiler League,1,9994,8571,2010/2011,2010-08-07 00:00:00,1,1,Sporting Lokeren,KV Kortrijk
Belgium,Belgium Jupiler League,1,6351,10001,2010/2011,2010-08-07 00:00:00,0,1,KAS Eupen,KVC Westerlo
France,France Ligue 1,4769,8583,8689,2010/2011,2010-08-07 00:00:00,2,2,AJ Auxerre,FC Lorient
France,France Ligue 1,4769,8588,8481,2010/2011,2010-08-07 00:00:00,1,2,RC Lens,AS Nancy-Lorraine
France,France Ligue 1,4769,9748,9829,2010/2011,2010-08-07 00:00:00,0,0,Olympique Lyonnais,AS Monaco
France,France Ligue 1,4769,8592,7819,2010/2011,2010-08-07 00:00:00,1,2,Olympique de Marseille,SM Caen
France,France Ligue 1,4769,9831,9873,2010/2011,2010-08-07 00:00:00,0,0,OGC Nice,Valenciennes FC
France,France Ligue 1,4769,9847,9853,2010/2011,2010-08-07 00:00:00,3,1,Paris Saint-Germain,AS Saint-Étienne
France,France Ligue 1,4769,9851,8639,2010/2011,2010-08-07 00:00:00,1,1,Stade Rennais FC,LOSC Lille
France,France Ligue 1,4769,9874,108893,2010/2011,2010-08-07 00:00:00,2,1,FC Sochaux-Montbéliard,AC Arles-Avignon
France,France Ligue 1,4769,9941,8521,2010/2011,2010-08-07 00:00:00,2,0,Toulouse FC,Stade Brestois 29
Netherlands,Netherlands Eredivisie,13274,9791,8525,2010/2011,2010-08-07 00:00:00,3,0,Heracles Almelo,Willem II
Netherlands,Netherlands Eredivisie,13274,8464,9839,2010/2011,2010-08-07 00:00:00,1,0,N.E.C.,VVV-Venlo
Netherlands,Netherlands Eredivisie,13274,10228,8640,2010/2011,2010-08-07 00:00:00,1,3,SC Heerenveen,PSV
Netherlands,Netherlands Eredivisie,13274,8526,10218,2010/2011,2010-08-07 00:00:00,3,0,De Graafschap,Excelsior
Poland,Poland Ekstraklasa,15722,8024,2182,2010/2011,2010-08-07 00:00:00,1,1,Widzew Łódź,Lech Poznań
Poland,Poland Ekstraklasa,15722,8245,8021,2010/2011,2010-08-07 00:00:00,1,1,Korona Kielce,Zagłębie Lubin
Switzerland,Switzerland Super League,24558,6493,9931,2010/2011,2010-08-07 00:00:00,1,0,AC Bellinzona,FC Basel
Switzerland,Switzerland Super League,24558,7955,10243,2010/2011,2010-08-07 00:00:00,3,4,Neuchâtel Xamax,FC Zürich
Belgium,Belgium Jupiler League,1,9991,9987,2010/2011,2010-08-08 00:00:00,0,4,KAA Gent,KRC Genk
Belgium,Belgium Jupiler League,1,9993,9984,2010/2011,2010-08-08 00:00:00,0,0,Beerschot AC,KSV Cercle Brugge
France,France Ligue 1,4769,10249,9827,2010/2011,2010-08-08 00:00:00,1,0,Montpellier Hérault SC,Girondins de Bordeaux
Netherlands,Netherlands Eredivisie,13274,8277,10217,2010/2011,2010-08-08 00:00:00,3,1,Vitesse,ADO Den Haag
Netherlands,Netherlands Eredivisie,13274,10235,9908,2010/2011,2010-08-08 00:00:00,3,1,Feyenoord,FC Utrecht
Netherlands,Netherlands Eredivisie,13274,9761,10229,2010/2011,2010-08-08 00:00:00,1,1,NAC Breda,AZ
